activiteitnaam,bewindspersoon,datum,locatie,subtitel,type,url
Ministeriële Commissie COVID-19,,2021-05-28,Den Haag,,"Ministerraad, onderraad, ministerieel overleg",/actueel/agenda/2021/05/28/ministeriele-commissie-covid-19
Overleg aanwijzen windenergiegebieden,Carola Schouten,2021-05-28,via communicatietechnologie,,Bestuurlijk overleg,/actueel/agenda/2021/05/28/overleg-aanwijzen-windenergiegebieden
Transitie FTK,,2021-05-28,Via communicatietechnologie,Minister Koolmees gaat in gesprek met De Nederlandsche Bank en minister Hoekstra over de transitie FTK (financieel ...,NA,/actueel/agenda/2021/05/28/transitie-ftk
Rijksministerraad,,2021-05-28,Den Haag,De Rijksministerraad heeft de agenda vastgesteld. Na afloop van de Rijksministerraad is de  besluitenlijst gepubliceerd.,NA,/actueel/agenda/2021/05/28/rijksministerraad
Overleg detailhandel,,2021-05-28,via communicatietechnologie,"Minister Grapperhaus (V&J) gaat met staatssecretaris Keizer (EZK) in overleg met vertegenwoordigers van InRetail, Raad ...",Bestuurlijk overleg,/actueel/agenda/2021/05/28/overleg-detailhandel
Bestuurlijk overleg Kinderopvang Toeslag,,2021-05-28,via communicatietechnologie,Bestuurlijk overleg met de VNG over de kinderopvangtoeslagen.,Bestuurlijk overleg,/actueel/agenda/2021/05/28/bestuurlijk-overleg-kinderopvang-toeslag
Gesprek met de premier van Sint Maarten,,2021-05-28,via communicatietechnologie,,NA,/actueel/agenda/2021/05/28/gesprek-met-de-premier-van-sint-maarten
Opening Boekenweek,,2021-05-29,Purmerend,Minister Van Engelshoven is bij een boekhandel aanwezig voor de opening van de Boekenweek en gaat in gesprek met schrijvers van ...,NA,/actueel/agenda/2021/05/29/opening-boekenweek
Uitreiking Jos Brinkprijs 2021,,2021-05-30,Amsterdam,,NA,/actueel/agenda/2021/05/30/uitreiking-jos-brinkprijs
Notaoverleg Initiatiefnota 'Christenvervolging – Schapen tussen de Wolven',Sigrid Kaag,2021-05-31,Den Haag,,Kamervergadering,/actueel/agenda/2021/05/31/notaoverleg-initiatiefnota-christenvervolging---schapen-tussen-de-wolven
Bestuurlijk overleg steunpakketten,,2021-05-31,Den Haag,"Minister Koolmees heeft een bestuurlijk overleg met staatssecretaris Vijlbrief, minister Blok en sociale partners over de ...",NA,/actueel/agenda/2021/05/31/bestuurlijk-overleg-steunpakketten
Werkbezoek Varend ontgassen,,2021-05-31,Willemstad,,NA,/actueel/agenda/2021/05/31/varend-ontgassen
Werkbezoek aan Koninklijke Marechaussee,Mark Rutte,2021-05-31,Den Haag,,Werkbezoek,/actueel/agenda/2021/05/31/werkbezoek-aan-koninklijke-marechaussee
In ontvangstname advies van De Nationale Denktank,Kajsa Ollongren,2021-05-31,via communicatietechnologie,Minister Ollongren neemt het advies over Oriëntatietafel Herstel- en Vernieuwingsagenda post COVID-19 van de Nationale Denktank ...,Evenement,/actueel/agenda/2021/05/31/in-ontvangstname-advies-van-de-nationale-denktank
Wetstraject Toekomst Pensioenen,,2021-05-31,Via communicatietechnologie,"Minister Koolmees heeft een gesprek met onder andere de Ouderenbond, CNV Jongeren, de Vakcentrale voor Professionals en andere ...",NA,/actueel/agenda/2021/05/31/wetstraject-toekomst-pensioenen
Werkbezoek aan De Bloemenvink,Wopke Hoekstra,2021-05-31,Leidschendam,Minister Hoekstra gaat in gesprek met ondernemers en de branche vereniging Bloemist Winkeliers en bezoekt De Bloemenvink.,Werkbezoek,/actueel/agenda/2021/05/31/werkbezoek-aan-de-bloemenvink
Landelijk Overleg Veiligheid en Politie (LOVP),,2021-05-31,Utrecht,,NA,/actueel/agenda/2021/05/31/landelijk-overleg-veiligheid-en-politie-lovp
Werkbezoek met Eurocommissaris Gabriel  aan de Veiligheidsraad,,2021-05-31,Utrecht,Minister Van Engelshoven en Staatssecretaris Keijzer nemen deel aan het Veiligheidsberaad. Ze praten over de (uitkomsten van) de ...,NA,/actueel/agenda/2021/05/31/werkbezoek-met-eurocommissaris-gabriel-veiligheidsraad
Deelname aan virtuele P4G Top over klimaat,Mark Rutte,2021-05-31,via communicatietechnologie,Minister-president Rutte neemt deel aan de virtuele top van Partnering for Green Growth and the Global Goals 2030 (P4G). De ...,Internationale bijeenkomst,/actueel/agenda/2021/05/31/virtuele-p4g-top-over-klimaat
Notaoverleg over ouderen met een verstandelijke beperking,,2021-05-31,Den Haag,,NA,/actueel/agenda/2021/05/31/notaoverleg-over-ouderen-met-een-verstandelijke-beperking
Wekelijks gesprek met de koning,Mark Rutte,2021-05-31,Den Haag,,Gesprek,/actueel/agenda/2021/05/31/wekelijks-gesprek-met-de-koning
Veiligheidsberaad,,2021-05-31,Utrecht,,NA,/actueel/agenda/2021/05/31/veiligheidsberaad
Bestuurlijk overleg met UWV,,2021-05-31,Via communicatietechnologie,,NA,/actueel/agenda/2021/05/31/bestuurlijk-overleg-met-uwv
Sociaal Akkoord 2021,,2021-05-31,Den Haag,"Minister Koolmees neemt het  Sociaal Akkoord 2021 van ondernemersorganisatie ONL voor Ondernemers, vakbond AVV én Vereniging ...",NA,/actueel/agenda/2021/05/31/sociaal-akkoord-2021
Stichting Wateroverlast Sluiskil,,2021-05-31,Terneuzen,,NA,/actueel/agenda/2021/05/31/stichting-wateroverlast-sluiskil
Werkbezoek versoepeling coronamaatregelen voortgezet onderwijs,,2021-05-31,Amsterdam,,NA,/actueel/agenda/2021/05/31/werkbezoek-versoepeling-coronamaatregelen-voortgezet-onderwijs
Gesprek met directeur van Urgenda,Mark Rutte,2021-05-31,Den Haag,,Gesprek,/actueel/agenda/2021/05/31/gesprek-met-directeur-van-urgenda
Symposium ‘Maak de zorg rookvrij’,,2021-05-31,Amsterdam,"Staatssecretaris Blokhuis sluit op Wereld Niet Roken Dag het digitale Symposium ‘Maak de zorg rookvrij’ af, waar betrokkenen uit ...",NA,/actueel/agenda/2021/05/31/symposium-maak-de-zorg-rookvrij
Waterhergebruik bij Dow Benelux,,2021-05-31,Terneuzen,,NA,/actueel/agenda/2021/05/31/waterhergebruik-bij-dow-benelux
Gesprek met Canadese minister Jonathan Wilkinson,,2021-05-31,Via communicatietechnologie,Gesprek met Canadese minister Jonathan Wilkinson (Environment and Climate Change) over het Circular and Fair ICT Pact.,NA,/actueel/agenda/2021/05/31/gesprek-met-canadese-minister-jonathan-wilkinson
Op stap met Streetmirrors,,2021-05-31,Amsterdam,Staatssecretaris Blokhuis gaat met twee kappers de straat op die dak- en thuislozen knippen op straat of in hun zorginstelling.,NA,/actueel/agenda/2021/05/31/op-stap-met-streetmirrors
Kennismakingsgesprek met nieuw Kamerlid VVD,,2021-05-31,via communicatietechnologie,,NA,/actueel/agenda/2021/05/31/kennismakingsgesprek-met-nieuw-kamerlid-vvd
Gesprek met voorzitter en algemeen directeur MKB,Wopke Hoekstra,2021-05-31,via communicatietechnologie,,Gesprek,/actueel/agenda/2021/05/31/gesprek-met-voorzitter-en-algemeen-directeur-mkb
Lancering Week zonder Afval,,2021-05-31,Via communicatietechnologie,,NA,/actueel/agenda/2021/05/31/lancering-week-zonder-afval
REACH UP diner en Round Table on Textiles,,2021-06-01,Via communicatietechnologie,,NA,/actueel/agenda/2021/06/01/reach-up-diner-en-round-table-on-textiles
Gesprek met Belgische minister Annelies Verlinden (Binnenlandse Zaken),,2021-06-01,Via communicatietechnologie,,NA,/actueel/agenda/2021/06/01/gesprek-met-met-belgische-minister-annelies-verlinden
Kennismakingsgesprek met ambassadeur van Indonesië,Mark Rutte,2021-06-01,Den Haag,,Gesprek,/actueel/agenda/2021/06/01/kennismakingsgesprek-met-ambassadeur-van-indonesie
Tweeminutendebat Wijziging van het Besluit toegelaten instellingen volkshuisvesting,Kajsa Ollongren,2021-06-01,Den Haag,,Kamervergadering,/actueel/agenda/2021/06/01/tweeminutendebat-wijziging-van-het-besluit-toegelaten-instellingen-volkshuisvesting
Commissiedebat verkeersveiligheid,,2021-06-01,Tweede Kamer,,Kamervergadering,/actueel/agenda/2021/06/01/commissiedebat-verkeersveiligheid
NAVO-vergadering ministers van Buitenlandse Zaken,Sigrid Kaag,2021-06-01,Communicatietechnologie,Minister Kaag neemt deel aan de NAVO foreign-affairs-meeting.,Internationale bijeenkomst,/actueel/agenda/2021/06/01/navo-vergadering-ministers-van-buitenlandse-zaken
Ministeriële Commissie COVID-19,"Sigrid Kaag, Alexandra van Huffelen",2021-06-01,Den Haag,,"Ministerraad, onderraad, ministerieel overleg",/actueel/agenda/2021/06/01/ministeriele-commissie-covid-19
Onderraden en ministeriële overleggen,"Mark Rutte, Kajsa Ollongren, Sigrid Kaag",2021-06-01,Den Haag,,"Ministerraad, onderraad, ministerieel overleg",/actueel/agenda/2021/06/01/onderraden-en-ministeriele-overleggen
Debat over de herindeling van Amsterdam-Weesp,Kajsa Ollongren,2021-06-01,Den Haag,,Kamervergadering,/actueel/agenda/2021/06/01/debat-over-de-herindeling-van-amsterdam-weesp
Nationaal Gesprek over Vrijheid,,2021-06-01,Purmerend,Minister Koolmees bezoekt het Horizon/Regio College voor een lezing over vrijheid en spreekt daarna met studenten over dit ...,NA,/actueel/agenda/2021/06/01/nationaal-gesprek-over-vrijheid
Kennismakingsgesprek met nieuw Kamerlid VVD,,2021-06-01,via communicatietechnologie,,NA,/actueel/agenda/2021/06/01/kennismakingsgesprek-met-nieuw-kamerlid-vvd
NAVO vergadering Defence Ministers Meeting,,2021-06-01,Via communicatietechnologie,,NA,/actueel/agenda/2021/06/01/navo-vergadering-defence-ministers-meeting
Panelgesprek Jaarbijeenkomst Goldschmeding Foundation,Hans Vijlbrief,2021-06-01,via communicatietechnologie,,Evenement,/actueel/agenda/2021/06/01/panelgesprek-jaarbijeenkomst-goldschmeding-foundation
Wet adviescollege rechtspositie politieke ambtsdragers,Kajsa Ollongren,2021-06-01,Den Haag,,Kamervergadering,/actueel/agenda/2021/06/01/wet-adviescollege-rechtspositie-politieke-ambtsdragers
Kick-off expertisecentrum Jonge Kind,,2021-06-02,Digitaal vergaderen,Minister Van Engelshoven is aanwezig bij de kick-off van het expertise centrum het Jonge Kind en houdt een toespraak.,NA,/actueel/agenda/2021/06/02/kick-off-expertisecentrum-jonge-kind
Commissiedebat Maritiem,,2021-06-02,Tweede Kamer,,NA,/actueel/agenda/2021/06/02/commissiedebat-maritiem
Gesprek met secretaris-generaal van de NAVO,Mark Rutte,2021-06-02,Brussel,,Gesprek,/actueel/agenda/2021/06/02/gesprek-met-secretaris-generaal-van-de-navo
Werkbezoek aan gemeente Roosendaal,Kajsa Ollongren,2021-06-02,Roosendaal,Minister Ollongren brengt een werkbezoek aan de gemeente Roosendaal wegens de integrale wijkaanpak in het kader van ...,Werkbezoek,/actueel/agenda/2021/06/02/werkbezoek-aan-gemeente-roosendaal
Bijpraten Pieter Elbers (KLM),,2021-06-02,Via digitale communicatietechnologie,,NA,/actueel/agenda/2021/06/02/bijpraten-pieter-elbers
Opening Week van Samen Opleiden,,2021-06-02,Digitaal vergaderen,Minister Van Engelshoven is aanwezig bij de start van De week van Samen Opleiden.,NA,/actueel/agenda/2021/06/02/opening-week-van-samen-opleiden
Gesprek met Transitiecoalitie Voedsel,Hans Vijlbrief,2021-06-02,via communicatietechnologie,,Gesprek,/actueel/agenda/2021/06/02/gesprek-met-transitiecoalitie-voedsel
Plenair debat steunpakket,"Wopke Hoekstra,",2021-06-02,Tweede Kamer,,Kamervergadering,/actueel/agenda/2021/06/02/plenair-debat-steunpakket
Commissiedebat St. Eustatius,,2021-06-02,Tweede Kamer,,NA,/actueel/agenda/2021/06/02/commissiedebat-st.-eustatius
Gesprek met Koninklijke Horeca Nederland,Mark Rutte,2021-06-02,Den Haag,,Gesprek,/actueel/agenda/2021/06/02/gesprek-met-koninklijke-horeca-nederland
Gesprek met voorzitter Europese Commissie,Mark Rutte,2021-06-02,Brussel,,Gesprek,/actueel/agenda/2021/06/02/gesprek-met-voorzitter-europese-commissie
Gesprek met Algemene Rekenkamer,"Kajsa Ollongren,",2021-06-02,Via digitale communicatietechnologie,Minister Ollongren en staatssecretaris Knops hebben een gesprek met de Algemene Rekenkamer.,Gesprek,/actueel/agenda/2021/06/02/gesprek-met-algemene-rekenkamer
Online theatervoorstelling Mindlab,,2021-06-02,via communicatietechnologie,Minister Van Engelshoven is online bij eentheatervoorstelling van de Universiteit Twente in coproductie met Radio Kootwijk en de ...,NA,/actueel/agenda/2021/06/02/online-theatervoorstelling-mindlab
Werkbezoek aan Julianaplaza,,2021-06-02,Den Haag,,NA,/actueel/agenda/2021/06/02/werkbezoek-aan-julianaplaza
Gesprek met voorzitters sectorraden,,2021-06-02,via communicatietechnologie,Minister Slob voert een gesprek met de voorzitters van de PO-Raad en VO-raad.,NA,/actueel/agenda/2021/06/02/gesprek-met-voorzitters-sectorraden
Low Car Diet,,2021-06-02,Via communicatietechnologie,,NA,/actueel/agenda/2021/06/02/low-car-diet
Gesprek met kandidaat burgemeesters,Kajsa Ollongren,2021-06-02,via communicatietechnologie,,Gesprek,/actueel/agenda/2021/06/02/gesprek-met-kandidaat-burgemeesters
Gesprek met VNO-NCW en MKB-Nederland,,2021-06-02,via communicatietechnologie,Staatssecretaris Broekers-Knol gaat in gesprek over arbeids- en kennismigratie met VNO-NCW en MKB-Nederland.,NA,/actueel/agenda/2021/06/02/gesprek-met-vno-ncw-en-mkb-nederland
Gesprek NOVB,,2021-06-02,Via communicatietechnologie,,NA,/actueel/agenda/2021/06/02/gesprek-novb
Bestuurlijk overleg Commissie van Wijzen,Alexandra van Huffelen,2021-06-02,via communicatietechnologie,,Bestuurlijk overleg,/actueel/agenda/2021/06/02/bestuurlijk-overleg-commissie-van-wijzen
Commissiedebat coffeeshopbeleid,,2021-06-02,Tweede Kamer,,NA,/actueel/agenda/2021/06/02/commissiedebat-coffeeshopbeleid
Gesprek met douane attachées,Alexandra van Huffelen,2021-06-02,via communicatietechnologie,,Gesprek,/actueel/agenda/2021/06/02/gesprek-met-douane-attachees
Interview voor boek 50 jaar milieubeleid,,2021-06-02,Via communicatietechnologie,Door Nederlandse School voor Openbaar Bestuur (NSOB).,NA,/actueel/agenda/2021/06/02/interview-voor-boek-50-jaar-milieubeleid
Werkbezoek cyberoefening,,2021-06-02,Den Haag,Minister Grapperhaus brengt een werkbezoek aan een cyberoefening.,NA,/actueel/agenda/2021/06/02/werkbezoek-cyberoefening-isidoor-2021
Werkbezoek aan gemeente Tilburg,Kajsa Ollongren,2021-06-02,Tilburg,Minister Ollongren brengt een werkbezoek aan de gemeente Tilburg in het kader van leefbaarheid.,Werkbezoek,/actueel/agenda/2021/06/02/werkbezoek-aan-gemeente-tilburg
Uitreiking LSVb scriptieprijs,,2021-06-02,digitaal vergaderen,Minister Van Engelshoven reikt de LSVb scriptieprijs uit. ,NA,/actueel/agenda/2021/06/02/uitreiking-lsvb-scriptieprijs
Kennismaking Marga de Jager (ANWB),,2021-06-03,Via communicatietechnologie,,NA,/actueel/agenda/2021/06/03/kennismaking-marga-de-jager-anwb
Bestuurlijk overleg met VNG over Zorg voor de Jeugd,,2021-06-03,via communicatietechnologie,,Bestuurlijk overleg,/actueel/agenda/2021/06/03/bestuurlijk-overleg-met-vng
Gesprek met minister Binnenlandse Zaken Verenigd Koninkrijk,,2021-06-03,Den Haag,,Gesprek,/actueel/agenda/2021/06/03/gesprek-met-minister-binnenlandse-zaken-verenigd-koninkrijk
Commissiedebat JBZ Raad (Raad Justitie en Binnenlandse Zaken),,2021-06-03,Tweede Kamer,,Kamervergadering,/actueel/agenda/2021/06/03/commissiedebat-jbz-raad-raad-justitie-en-binnenlandse-zaken
Kick off innovatielabs Creatieve Industrie,,2021-06-03,Rotterdam,Minister Van Engelshoven is bij de kickoff van de innovatielabs die voortkomen uit het advies van Raad voor Cultuur (Onderweg ...,NA,/actueel/agenda/2021/06/03/kick-off-innovatielabs-creatieve-industrie
Commissiedebat Wonen en corona,Kajsa Ollongren,2021-06-03,Den Haag,,Kamervergadering,/actueel/agenda/2021/06/03/commissiedebat-wonen-en-corona
Voorstelling bij de start van het Holland Festival,,2021-06-03,Amsterdam,,NA,/actueel/agenda/2021/06/03/voorstelling-bij-de-start-van-het-holland-festival
Gesprek met vertegenwoordigers anti-racisme beweging,,2021-06-03,via communicatietechnologie,"Minister Van Engelshoven spreekt met vertegenwoordigers van de anti-racismebeweging die betroken zijn bij het Zwart Manifest, ...",NA,/actueel/agenda/2021/06/03/gesprek-met-vertegenwoordigers-anti-racisme-beweging
Informeel bijpraatmoment met burgemeester Den Haag,,2021-06-03,Den Haag,Minister Van Engelshoven heeft een gesprek met de burgemeester van Den Haag.,NA,/actueel/agenda/2021/06/03/informeel-bijpraatmoment-met-burgemeester-den-haag
Mijden en Spreiden (ter voorkoming van files),,2021-06-03,Via communicatietechnologie,Met onderwijskoepels en ministerie van OCW.,NA,/actueel/agenda/2021/06/03/mijden-en-spreiden
ZZP Stakeholdersbijeenkomst,Hans Vijlbrief,2021-06-03,Den Haag,,Gesprek,/actueel/agenda/2021/06/03/zzp-stakeholdersbijeenkomst
Transportraad,,2021-06-03,Luxemburg,,NA,/actueel/agenda/2021/06/03/transportraad
Commissiedebat Strafrechtelijke onderwerpen,,2021-06-03,Tweede Kamer,,Kamervergadering,/actueel/agenda/2021/06/03/commissiedebat-strafrechtelijke-onderwerpen
Oudergesprekken,Alexandra van Huffelen,2021-06-03,Tiel,,Gesprek,/actueel/agenda/2021/06/03/oudergesprekken
Gesprek stuurgroep Wind in de Zeilen,,2021-06-03,Via digitale communicatietechnologie,Staatssecretaris Knops heeft een gesprek met de stuurgroep Wind in de Zeilen.,NA,/actueel/agenda/2021/06/03/gesprek-stuurgroep-wind-in-de-zeilen
Gesprek over Nationaal Programma Onderwijs (voortgezet onderwijs),,2021-06-03,via communicatietechnologie,Minister Slob spreekt vertegenwoordigers van een school voor voortgezet onderwijs en een school voor voortgezet speciaal ...,NA,/actueel/agenda/2021/06/03/gesprek-over-nationaal-programma-onderwijs-voortgezet-onderwijs
Bijpraten Steven van Eijk (RAI),,2021-06-03,Via communicatietechnologie,,NA,/actueel/agenda/2021/06/03/bijpraten-steven-van-eijk-rai
Debat coronavirus,Mark Rutte,2021-06-03,Tweede Kamer,,Kamervergadering,/actueel/agenda/2021/06/03/debat-coronavirus
Gesprek met president en Co-CEO van DSM,Wopke Hoekstra,2021-06-03,Den Haag,,Gesprek,/actueel/agenda/2021/06/03/gesprek-met-president-en-co-ceo-van-dsm
Uitreiking Maatschappelijke Diensttijd (MDT) Certificaat,,2021-06-04,Dordrecht,Staatssecretaris Blokhuis reikt de eerste officiële MDT-certificaten uit aan jongeren die hun Maatschappelijke Diensttijd hebben ...,NA,/actueel/agenda/2021/06/04/uitreiking-maatschappelijke-diensttijd-certificaat
Overleg van kabinetsdelegatie met delegatie uit het Veiligheidsberaad,Mark Rutte,2021-06-04,Den Haag,,Bestuurlijk overleg,/actueel/agenda/2021/06/04/overleg-van-kabinetsdelegatie-met-delegatie-uit-het-veiligheidsberaad
Mijden en Spreiden (ter voorkoming van files),,2021-06-04,Via communicatietechnologie,Met werkgevers,Gesprek,/actueel/agenda/2021/06/04/mijden-en-spreiden
Werkbezoek Uitvoerings- en Herstelorganisatie Toeslagen (UHT),Alexandra van Huffelen,2021-06-04,via communicatietechnologie,,Werkbezoek,/actueel/agenda/2021/06/04/werkbezoek-uitvoerings--en-herstelorganisatie-toeslagen-uht
Bestuurlijk overleg kinderopvangtoeslagen,,2021-06-04,Via communicatietechnologie,"Minister Koolmees heeft een bestuurlijk overleg met minister Ollongren, staatssecretaris Van Huffelen, minister Dekker en de VNG ...",NA,/actueel/agenda/2021/06/04/bestuurlijk-overleg-kinderopvangtoeslagen
